image_name,label
694565852,Neutral
694565853,Positive
694565854,Neutral
694565855,Positive
694565856,Negative
694565857,Positive
694565858,Positive
694565859,Positive
694565860,Neutral
694565861,Positive
694565862,Positive
694565863,Positive
694565864,Positive
694565865,Positive
694565866,Neutral
694565867,Neutral
694565868,Positive
694565869,Positive
694565870,Positive
694565871,Positive
694565872,Neutral
694565873,Neutral
694565874,Positive
694565875,Positive
694565876,Neutral
694565877,Positive
694565878,Neutral
694565879,Neutral
694565880,Negative
694565881,Positive
694565882,Negative
694565883,Positive
694565884,Positive
694565885,Positive
694565886,Positive
694565887,Positive
694565888,Neutral
694565889,Neutral
694565890,Positive
694565891,Neutral
694565892,Positive
694565893,Positive
694565894,Positive
694565895,Positive
694565896,Positive
694565897,Negative
694565898,Positive
694565899,Positive
694565900,Positive
694565901,Positive
694565902,Neutral
694565903,Positive
694565904,Neutral
694565905,Neutral
694565906,Positive
694565907,Positive
694565908,Negative
694565909,Positive
694565910,Positive
694565911,Neutral
694565912,Neutral
694565913,Positive
694565914,Neutral
694565915,Positive
694565916,Positive
694565917,Positive
694565918,Positive
694565919,Positive
694565920,Positive
694565921,Negative
694565922,Positive
694565923,positive
694565924,Negative
694565925,Positive
694565926,Neutral
694565927,Positive
694565928,Neutral
694565929,positive
694565930,Negative
694565931,Negative
694565932,Neutral
694565933,Positive
694565934,Positive
694565935,Positive
694565936,Positive
694565937,Positive
694565938,Positive
694565939,Positive
694565940,Positive
694565941,Positive
694565942,Neutral
694565943,Positive
694565944,Neutral
694565945,Positive
694565946,Positive
694565947,Positive
694565948,Positive
694565949,Positive
694565950,Neutral
694565951,Negative
694565952,positive
694565953,Positive
694565954,Positive
694565955,Neutral
694565956,Negative
694565957,Positive
694565958,Negative
694565959,Positive
694565960,positive
694565961,Positive
694565962,positive
694565963,Neutral
694565964,Positive
694565965,Negative
694565966,Neutral
694565967,Negative
694565968,Positive
694565969,positive
694565970,Negative
694565971,Positive
694565972,Neutral
694565973,Negative
694565974,Neutral
694565975,Neutral
694565976,Negative
694565977,Positive
694565978,Neutral
694565979,Neutral
694565980,Neutral
694565981,Positive
694565982,Positive
694565983,Negative
694565984,Negative
694565985,Negative
694565986,Positive
694565987,Positive
694565988,Negative
694565989,Positive
694565990,negative
694565991,Positive
694565992,Negative
694565993,Negative
694565994,Positive
694565995,Neutral
694565996,Neutral
694565997,Negative
694565998,Neutral
694565999,Positive
694566000,Positive
694566001,Neutral
694566002,Positive
694566003,Positive
694566004,Positive
694566005,Positive
694566006,Neutral
694566007,Negative
694566008,Positive
694566009,Neutral
694566010,Negative
694566011,Negative
694566012,Neutral
694566013,Positive
694566014,Negative
694566015,Neutral
694566016,Positive
694566017,Negative
694566018,Negative
694566019,Neutral
694566020,Neutral
694566021,Neutral
694566022,Positive
694566023,Positive
694566024,Negative
694566025,Neutral
694566026,Negative
694566027,Negative
694566028,Positive
694566029,Neutral
694566030,Neutral
694566031,Neutral
694566032,negative
694566033,Positive
694566034,Neutral
694566035,Positive
694566036,Neutral
694566037,Positive
694566038,Negative
694566039,Negative
694566040,Neutral
694566041,Negative
694566042,Neutral
694566043,Negative
694566044,Neutral
694566045,Positive
694566046,Positive
694566047,Neutral
694566048,negative
694566049,Neutral
694566050,Negative
694566051,Negative
694566052,Negative
694566053,Positive
694566054,Negative
694566055,negative
694566056,Positive
694566057,Negative
694566058,Negative
694566059,Negative
694566060,negative
694566061,Positive
694566062,Neutral
694566063,Positive
694566064,Negative
694566065,negative
694566066,Positive
694566067,Negative
694566068,Negative
694566069,Positive
694566070,Negative
694566071,Positive
694566072,Neutral
694566073,Positive
694566074,Negative
694566075,Negative
694566076,Neutral
694566077,Positive
694566078,Neutral
694566079,Negative
694566080,Negative
694566081,Neutral
694566082,Negative
694566083,Neutral
694566084,Positive
694566085,Negative
694566086,positive
694566087,Negative
694566088,Neutral
694566089,Positive
694566090,Positive
694566091,Negative
694566092,Neutral
694566093,positive
694566094,Positive
694566095,Positive
694566096,Positive
694566097,Positive
694566098,Negative
694566099,Positive
694566100,Positive
694566101,Positive
694566102,Positive
694566103,Neutral
694566104,Positive
694566105,Positive
694566106,Neutral
694566107,Positive
694566108,Neutral
694566109,Positive
694566110,positive
694566111,Positive
694566112,Positive
694566113,Positive
694566114,Positive
694566115,Positive
694566116,Positive
694566117,Neutral
694566118,Positive
694566119,Neutral
694566120,Positive
694566121,Positive
694566122,Neutral
694566123,Neutral
694566124,Negative
694566125,Negative
694566126,Neutral
694566127,Negative
694566128,Neutral
694566129,Negative
694566130,Neutral
694566131,Positive
694566132,Negative
694566133,Neutral
694566134,Negative
694566135,negative
694566136,Negative
694566137,Neutral
694566138,Neutral
694566139,Positive
694566140,Negative
694566141,Positive
694566142,Negative
694566143,Positive
694566144,Neutral
694566145,Positive
694566146,Neutral
694566147,Neutral
694566148,Neutral
694566149,Positive
694566150,Positive
694566151,Positive
694566152,Neutral
694566153,Negative
694566154,Neutral
694566155,Positive
694566156,Positive
694566157,Positive
694566158,Negative
694566159,Positive
694566168,Negative
694566169,Negative
694566170,Positive
694566171,Positive
694566172,Positive
694566173,Neutral
694566174,Positive
694566175,Negative
694566176,Neutral
694566177,positive
694566178,Neutral
694566179,Positive
694566180,Positive
694566181,Positive
694566182,Positive
694566183,Positive
694566184,Neutral
694566185,Positive
694566186,Positive
694566187,Positive
694566188,Neutral
694566189,Neutral
694566190,Neutral
694566191,Positive
694566192,negative
694566193,Positive
694566194,Neutral
694566195,Positive
694566196,Positive
694566197,Positive
694566198,positive
694566199,Positive
694566200,Neutral
694566201,Neutral
694566202,Positive
694566203,Positive
694566204,Positive
694566205,Positive
694566206,Positive
694566207,Neutral
694566208,Positive
694566209,Positive
694566210,Neutral
694566211,Positive
694566212,Positive
694566213,Positive
694566214,Positive
694566215,Positive
694566216,Positive
694566217,Positive
694566218,Positive
694566219,Positive
694566220,Neutral
694566221,Neutral
694566222,Positive
694566223,Positive
694566224,Positive
694566225,Positive
694566226,Positive
694566227,Negative
694566228,Positive
694566229,positive
694566230,Negative
694566231,Positive
694566232,negative
694566233,Negative
694566234,Negative
694566235,Negative
694566236,Negative
694566237,negative
694566238,Neutral
694566239,Positive
694566240,Negative
694566241,Negative
694566242,Positive
694566243,Negative
694566244,Negative
694566245,Negative
694566246,positive
694566247,Positive
694566248,Negative
694566249,Positive
694566250,Negative
694566251,Neutral
694566252,Negative
694566253,Negative
694566254,Neutral
694566255,Neutral
694566256,Positive
694566257,Neutral
694566258,negative
694566259,Neutral
694566260,Neutral
694566261,Negative
694566262,Negative
694566263,Neutral
694566264,Neutral
694566265,Negative
694566266,Negative
694566267,Neutral
694566268,Negative
694566269,Negative
694566270,Negative
694566271,Neutral
694566272,Negative
694566273,negative
694566274,negative
694566275,Negative
694566276,Negative
694566277,Negative
694566278,Neutral
694566279,Positive
694566280,Negative
694566281,negative
694566282,Negative
694566283,Negative
694566284,Negative
694566285,Positive
694566286,Negative
694566287,negative
694566288,Negative
694566289,Negative
694566290,Negative
694566291,Neutral
694566292,Positive
694566293,Neutral
694566294,Negative
694566295,Negative
694566296,Negative
694566297,Negative
694566298,Negative
694566299,negative
694566300,Neutral
694566301,Positive
694566302,Negative
694566303,Negative
694566304,Negative
694566305,negative
694566306,negative
694566307,Neutral
694566308,Positive
694566309,Positive
694566310,Positive
694566311,Negative
694566312,Positive
694566313,Neutral
694566314,Positive
694566315,Negative
694566316,Positive
694566317,Negative
694566318,Neutral
694566319,Neutral
694566320,Positive
694566321,Negative
694566322,Positive
694566323,Neutral
694566324,Neutral
694566325,Positive
694566326,Positive
694566327,Positive
694566328,Positive
694566329,Positive
694566330,Neutral
694566331,Positive
694566332,Positive
694566333,Positive
694566334,Neutral
694566335,Positive
694566336,Positive
694566337,Negative
694566338,Positive
694566339,Positive
694566340,Negative
694566341,Positive
694566342,Positive
694566343,Neutral
694566344,Neutral
694566345,Positive
694566346,Negative
694566347,Negative
694566348,Neutral
694566349,Neutral
694566350,Negative
694566351,Neutral
694566352,Positive
694566353,positive
694566354,Positive
694566355,Positive
694566356,Positive
694566357,Positive
694566358,Positive
694566359,Positive
694566360,positive
694566361,Positive
694566362,Positive
694566363,Positive
694566364,Positive
694566365,Positive
694566366,Negative
694566367,Positive
052464df-5fdb-428a-9a4a-6036ea023b42,neutral
2ce9b1bc-ee70-4128-85d1-0fd3ac272619,neutral
2280b9f3-6989-4222-a0d9-ec4bd35d731b,neutral
257a8e84-7738-49e2-9945-7f082bf7ad34,negative
3f6b222a-049c-4803-9cbb-5ea734110ed0,neutral
e2d30072-2f83-4144-a4a3-2a860df24280,neutral
3d9ef98c-53f6-4535-89d4-b8bcbc245b45,negative
0664b588-c624-4f21-a83b-8f03da2b568e,neutral
dec2d350-4d1f-4992-af81-d065f80a0b52,neutral
b4ff0037-ddd0-45af-ba5a-675326043b4f,negative
513ee0bf-76ec-4316-81f1-d3a50832cd8f,negative
21cfe305-0a4d-4058-99db-e8d45efbc6e1,negative
8219a903-2561-42af-b93a-48c61a9055dc,neutral
08c1f54e-81cc-42df-a620-e31d8c77a4e3,negative
04537b76-a69b-4ff3-ab0e-30e1d497f782,neutral
445140a1-8b51-4082-8298-89ced6dda40d,neutral
53008987-e87b-4fd6-b56e-d16fec3c94bf,negative
1f70e6cb-47f6-4038-afd6-11c8b4b3a89e,negative
53e76b83-f414-4e4c-b1c7-2a71c47c2989,positive
c102493e-e1d9-4515-b863-97ae19ee2e25,negative
a8323469-d59a-4710-9100-2d2e78a4ff0d,negative
257f0760-26bd-49ac-84b4-812365617f37,neutral
63514484-4ff8-4e4e-babd-5f2adc49d5e8,neutral
d1c41cde-7350-4113-85e2-dfbd28567df8,negative
28a719bc-0b17-4a8e-a4c1-51ce00f4700f,neutral
d8735683-32f1-4cc6-905f-eebef47fce47,neutral
834b013f-01ee-4783-97b1-808c73c0dcea,negative
9e5604e7-a152-4c37-9d36-637d4d3c0c03,negative
dae25053-10e5-423e-940c-99f774a6ab5a,neutral
f4939e69-21d3-4816-84bc-2997f0f0cf17,negative
8702144b-2508-4f4e-a68e-1c7b58158ddb,negative
df7ca33b-3ea4-4822-91b5-9c7dc7948905,neutral
92ef7ad8-7e57-456c-b4b2-1e16f52ff306,neutral
fde14f14-d018-44c2-a0cc-e8f1a254f525,negative
87738745-362a-4eba-af44-e5ecc84d3ae4,negative
178ff1f3-7728-4acb-8232-a9ea0bd59b07,negative
